"Average greedy latency,",action_fraction/local,action_fraction/mec,action_fraction/v2v,policy/policy_loss_mean,policy/value_loss_mean,policy/approx_kl,policy/clip_fraction,policy/grad_norm,collapse/flag,mask/active_rate,mask/forced_rate,mask/all_invalid_rate,policy/invalid_action_rate,policy/argmax_masked_rate,policy/entropy_valid,critic/value_abs_max,inner_update_mode,PolicyExecTime,EnvExecTime,AverageDiscountedReturn,AverageReturn,NumTrajs,StdReturn,MaxReturn,MinReturn,"Average energy,",energy/average_energy_scope,energy/requester_joules,energy/mobile_joules,energy/system_joules,energy/primary_joules,energy/primary_scope,Itr,"Average reward, ","Average latency,",split_role,seed,split_version,support_graphs_per_meta_task,support_trajectories_per_meta_task,query_graph_count,k_steps,outer_update_count,entropy_coefficient,value_clip_epsilon,ppo_batch_size_trajectories,meta_batch_size_distributions,inner_learning_rate,outer_learning_rate,outer_update_method,hyperparameter_provenance.policy,validation_query_composite_objective_k0,validation_query_composite_objective,validation_query_mean_latency_k0,validation_query_mean_latency_k3,checkpoint_selection_metric,objective/J,objective/latency_norm_mean,objective/soft_tardiness_norm_mean,objective/energy_violation_rate,objective/c_E_max,objective/c_E_raw_max,objective/c_H,objective/c_F,objective/hard_miss_total,objective/hard_task_total,objective/firm_miss_total,objective/firm_task_total,objective/feasible,objective/total_violation,objective/n_graphs,checkpoint_is_best_val,validation/validation_gap_to_all_mec,validation/validation_gap_to_greedy,validation/validation_all_mec_latency,validation/validation_greedy_latency,validation/task_fraction/local,validation/task_fraction/mec,validation/task_fraction/v2v,validation/co_location_rate,validation/cross_location_edges,validation/total_edges,validation/utilization_mean,validation/utilization_max
607.9600599910328,0.326155,0.560125,0.11372,0.022666672244668007,0.04257434234023094,0.021766444101619223,0.2551666656974703,0.4363018922507762,0.0,0.0,0.0,0.0,0.0,0.0,0.9123970151770479,0.26958969235420227,publication,35.41253614425659,48.495023250579834,0.6228378559236295,0.6768292067368288,10000,0.1226164940892703,1.082475614678844,0.004955618138691165,6283.084468294292,mobile,1898.3467336404417,6283.084468294277,205934.33224886045,205934.33224886045,system,10,0.6768292067368288,792.9034388163922,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,11,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636.6356672997747,0.31563,0.57805,0.10632,-0.013508899137377739,0.04266436770558357,0.010926744528114795,0.1282499995858719,0.2998483995596568,0.0,0.0,0.0,0.0,0.0,0.0,0.8916467339793006,0.4707150161266327,publication,34.328920125961304,49.95043873786926,0.6178019160404924,0.6694880900927724,10000,0.13783451920784762,0.9825373109688885,-0.2980218579027385,6005.471286126223,mobile,1975.8309441909134,6005.471286126243,205087.26171256395,205087.26171256395,system,11,0.6694880900927724,795.695342705882,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,12,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618.5834658982822,0.31185,0.59362,0.09453,-0.00817559938877821,0.046869296580553055,0.011898847312356034,0.17516666512625914,0.40446302145719526,0.0,0.0,0.0,0.0,0.0,0.0,0.8637115125231168,0.5926299095153809,publication,35.0426299571991,50.32185196876526,0.61079683275159,0.662257835218395,10000,0.14075039449929055,1.041889055595563,-0.386186717986849,6301.221496169483,mobile,1968.5302930759833,6301.2214961694945,199626.64324314962,199626.64324314962,system,12,0.662257835218395,799.5513301986299,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,13,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.6598208622523,0.31464,0.600635,0.084725,-0.012269312515854836,0.05328290909528732,0.010729743400588632,0.1624999977958699,0.4888791044553121,0.0,0.0,0.0,0.0,0.0,0.0,0.8437296482281059,0.7293344736099243,publication,34.51145958900452,50.81590270996094,0.623938780249153,0.67990074194958,10000,0.13525025695494278,1.1361117722892744,-0.31489498626926093,5393.1256331575805,mobile,1827.9850594087802,5393.125633157567,204276.46782055357,204276.46782055357,system,13,0.67990074194958,772.4155278252192,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,14,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618.0801111005919,0.318635,0.60204,0.079325,-0.028653105720877647,0.046045660972595215,0.00965485816122964,0.14591666641645132,0.4383430019021034,0.0,0.0,0.0,0.0,0.0,0.0,0.8337371091876683,0.7051576972007751,publication,35.357277154922485,50.310479164123535,0.6097551413506593,0.6623638197146625,10000,0.13127987822579545,1.048199990781022,-0.35948356481670163,5095.592607803418,mobile,1919.7498254208065,5095.592607803424,208478.24472738613,208478.24472738613,system,14,0.6623638197146625,800.3671866067697,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,15,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604.2377499540057,0.322995,0.60137,0.075635,0.024530665948987007,0.04243398457765579,0.009306253488951673,0.13808333454653618,0.4406915128231049,0.0,0.0,0.0,0.0,0.0,0.0,0.8255003034309633,0.7164658308029175,publication,35.394461154937744,48.94916081428528,0.6303107482526775,0.6861281454969421,10000,0.12553618220773238,1.056490205352067,-0.2326264502292883,5311.853870480472,mobile,1913.4375219549067,5311.853870480445,200697.12952428166,200697.12952428166,system,15,0.6861281454969421,770.2271684896592,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,16,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.6252554307529,0.33318,0.59723,0.06959,0.019102390855550766,0.04015493020415306,0.018502329724530378,0.2372499999900659,0.5006950318813324,0.0,0.0,0.0,0.0,0.0,0.0,0.8159565547674351,0.6449944972991943,publication,36.1858389377594,51.84411931037903,0.6284461498045685,0.6845274818942677,10000,0.12488275282587971,1.0521984139143759,-0.3553495106725102,5170.065805968765,mobile,1882.0454384042182,5170.065805968786,204988.02444692422,204988.02444692422,system,16,0.6845274818942677,785.2955732689829,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,17,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616.8687825999941,0.3387,0.58829,0.07301,-0.0017473077168688178,0.0319814532995224,0.014418270128468674,0.1938333344956239,0.37653439889351525,0.0,0.0,0.0,0.0,0.0,0.0,0.82770865840621,0.60440993309021,publication,35.26022553443909,51.22269535064697,0.6427835994904489,0.6984434446337117,10000,0.12778633661835473,1.0778816518533056,-0.025056403684605932,4740.6423429087345,mobile,2049.325351244236,4740.642342908744,212298.19813735018,212298.19813735018,system,17,0.6984434446337117,784.5554192454433,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,18,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614.8845741648538,0.354235,0.57653,0.069235,0.002485980512574315,0.03269629925489426,0.019221702590584755,0.23091666859885054,0.43840589076280595,0.0,0.0,0.0,0.0,0.0,0.0,0.8240574428893537,0.5076366066932678,publication,35.68259882926941,49.57274413108826,0.6470440438128797,0.7048058042743265,10000,0.12177398830559723,1.0338769720949506,-0.576060524897894,4963.752767703776,mobile,1961.3299369928793,4963.752767703775,206149.1361123192,206149.1361123192,system,18,0.7048058042743265,748.8386408984607,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,19,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612.1934151780673,0.366925,0.565405,0.06767,-0.04258428514003754,0.03317796438932419,0.01548249994715055,0.23849999954303108,0.40723824997742974,0.0,0.0,0.0,0.0,0.0,0.0,0.8234592216802953,0.4804569184780121,publication,35.06543040275574,47.951221227645874,0.6489043354151875,0.7066069878994871,10000,0.11178613610001434,1.0256929781848874,0.10030406214611853,5004.408693058732,mobile,2002.6707302251361,5004.408693058732,201152.79168866356,201152.79168866356,system,19,0.7066069878994871,751.1678814965018,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,20,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613.8712567111834,0.38948,0.548665,0.061855,0.0390305332839489,0.027459146454930305,0.019070828783636296,0.26008333526551725,0.4549107670783997,0.0,0.0,0.0,0.0,0.0,0.0,0.8145960463457175,0.5485863089561462,publication,34.42386341094971,49.369049310684204,0.6237860925291273,0.6791083033982325,10000,0.1332809432131845,1.0338138904947958,-0.33349099009923866,4997.318908672448,mobile,2058.2752937163996,4997.318908672438,191490.79739212408,191490.79739212408,system,20,0.6791083033982325,785.550532656667,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,21,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.7118542181423,0.406215,0.533095,0.06069,0.026476891711354256,0.02754470333456993,0.02483953799431523,0.33633333357671896,0.5112742647528649,0.0,0.0,0.0,0.0,0.0,0.0,0.811324103037487,0.5935792922973633,publication,35.021430253982544,47.441298484802246,0.6381015545682381,0.6967774181651583,10000,0.10861644861109512,1.0264174887270543,-0.31567942538019755,4580.207147840209,mobile,2033.470042015919,4580.207147840215,206556.91562753532,206556.91562753532,system,21,0.6967774181651583,790.3533748115813,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,22,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606.2404059611729,0.41296,0.52545,0.06159,0.004252786748111248,0.025391070172190666,0.023765298491343855,0.2942499998956919,0.4567591095964113,0.0,0.0,0.0,0.0,0.0,0.0,0.8087798642319793,0.6545224189758301,publication,35.26129603385925,49.699846506118774,0.6414563568965889,0.7011306904200892,10000,0.10845626874153044,1.078101749522518,-0.2569857964278579,4560.503051057572,mobile,2118.20728097368,4560.503051057591,196156.50392363564,196156.50392363564,system,22,0.7011306904200892,781.9319471835504,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,23,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600.7430363286563,0.42837,0.514765,0.056865,0.02037041261792183,0.021365756168961525,0.018431385032211742,0.26150000219543773,0.4276495844125748,0.0,0.0,0.0,0.0,0.0,0.0,0.7883536557056399,0.7265869379043579,publication,34.32268953323364,49.83841061592102,0.6042824470808218,0.6602053818241009,10000,0.12243421689159448,1.0091611954782032,-0.27752408996699063,4216.417650527702,mobile,2081.1762724124023,4216.417650527729,178890.32031540156,178890.32031540156,system,23,0.6602053818241009,794.7667682087763,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,24,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630.4947095779964,0.433565,0.509495,0.05694,0.017695484682917595,0.022790061309933662,0.0215938422208031,0.2759166672204932,0.4329495559136073,0.0,0.0,0.0,0.0,0.0,0.0,0.7832237165380882,0.9013371467590332,publication,34.62114191055298,49.39068794250488,0.6254713454108003,0.6825955872256192,10000,0.1117384834091467,1.0347027909790405,-0.1974433528472841,4436.4298058851,mobile,2204.5109326332563,4436.4298058851,182894.6817926997,182894.6817926997,system,24,0.6825955872256192,792.4235059002684,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,25,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627.9743966818945,0.444445,0.50226,0.053295,-0.011089394800364971,0.024771593511104584,0.024470494283984102,0.32166666537523264,0.39295439099272095,0.0,0.0,0.0,0.0,0.0,0.0,0.7662969966340002,1.0993108749389648,publication,35.13273358345032,49.565680742263794,0.6332601105724722,0.691509511567953,10000,0.1233822719120491,1.0255886542498514,-0.4132587491883861,4370.915940803991,mobile,2128.984665277584,4370.915940804001,189033.95577099544,189033.95577099544,system,25,0.691509511567953,769.8556976716162,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,26,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611.791700007929,0.45208,0.49938,0.04854,-0.008990884758532047,0.028069360181689262,0.019564764698346455,0.2684999957680702,0.3742443079749743,0.0,0.0,0.0,0.0,0.0,0.0,0.7453334349961888,1.2522835731506348,publication,35.16041040420532,47.126872301101685,0.6204791086135699,0.6791261962026435,10000,0.10535749248809886,0.9783065250668698,0.11354258535612849,4154.209602658014,mobile,2154.4642597452134,4154.209602658022,186326.67021861955,186326.67021861955,system,26,0.6791261962026435,791.9351240797002,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,27,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600.3270218562943,0.451665,0.50363,0.044705,-0.021589182317256927,0.030611790716648102,0.015651672395567102,0.21808333328614635,0.3522423063715299,0.0,0.0,0.0,0.0,0.0,0.0,0.726281386909867,1.3821406364440918,publication,35.39503526687622,47.297582387924194,0.624895474487789,0.6838819025215144,10000,0.11726036689287825,1.0578624251987194,-0.34979396323199685,4199.436785952357,mobile,2133.2153636571034,4199.436785952343,190247.11793838034,190247.11793838034,system,27,0.6838819025215144,795.4156799277033,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,28,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610.0995547912734,0.446085,0.510525,0.04339,-0.005731689278036356,0.030272793024778366,0.016423242740953966,0.1604166675359011,0.38114416549603153,0.0,0.0,0.0,0.0,0.0,0.0,0.7159135235270836,1.4578471183776855,publication,34.55464434623718,46.61702275276184,0.6346339082764118,0.6956717219294091,10000,0.10951826042986686,1.0268672886250885,-0.24514905180662683,4266.488371261923,mobile,2161.549127019369,4266.488371261932,183416.3977826786,183416.3977826786,system,28,0.6956717219294091,777.1508008041286,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,29,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615.9092620884622,0.44189,0.51532,0.04279,0.021042771637439728,0.03155612200498581,0.01389213944785297,0.16416666594644386,0.3055969441930453,0.0,0.0,0.0,0.0,0.0,0.0,0.7077493068405601,1.4838546514511108,publication,34.659480571746826,46.20301175117493,0.6317501177127011,0.692532657520579,10000,0.11335090171240562,1.0432098202717133,0.06692175681722501,4157.778852030423,mobile,2166.8415581916665,4157.778852030432,187497.82957232243,187497.82957232243,system,29,0.692532657520579,783.0739866505133,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,30,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614.7970093904768,0.441755,0.51736,0.040885,0.01302304770797491,0.03234713524580002,0.01678733629329751,0.18191666700877246,0.36446779916683836,0.0,0.0,0.0,0.0,0.0,0.0,0.6966436039862233,1.472517728805542,publication,35.46813344955444,47.69363808631897,0.6281400788070262,0.6887534724221798,10000,0.11390990372992643,1.0105053369586101,-0.06854892612696173,4192.711265015219,mobile,2159.724801916628,4192.711265015234,189577.87880019427,189577.87880019427,system,30,0.6887534724221798,789.4480653857395,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,31,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606.6516427646773,0.43669,0.522085,0.041225,-0.02654263563454151,0.028796719387173653,0.015580881495649618,0.18741666798790296,0.2961360116799672,0.0,0.0,0.0,0.0,0.0,0.0,0.6925921101105891,1.4058780670166016,publication,36.08350920677185,48.23699879646301,0.614981029960227,0.6744531969392712,10000,0.11934160181714468,0.9815302871127318,-0.4575713361668987,4355.026799136009,mobile,2163.0571202104097,4355.026799136012,198155.19053467584,198155.19053467584,system,31,0.6744531969392712,816.0078324959346,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,32,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625.5801611309461,0.428555,0.52859,0.042855,0.02568194828927517,0.02751307561993599,0.014712637756019834,0.17149999861915904,0.29565815304716425,0.0,0.0,0.0,0.0,0.0,0.0,0.6938291170238453,1.3027997016906738,publication,35.64691734313965,49.595623254776,0.6134787338414297,0.6719607189534952,10000,0.12334175475866672,1.0153271687130097,-0.3258883251885045,4609.629921128109,mobile,2189.5989853047554,4609.629921128128,182972.51964340903,182972.51964340903,system,32,0.6719607189534952,795.9234993604374,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,33,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
